"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"A2A432"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.158392494295928	0.124741772663058	1.26976305462457	18	0.220339851354141	0.466395041625535
"A2A5R2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.129877868167947	0.196040199986326	0.662506303181723	33	0.512247639287759	0.733363259237896
"A2A791"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.739112417812354	0.414018202969623	1.78521720183058	11	0.101793354866939	0.303442820823072
"A2A8U2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.170839801836467	0.163086176944644	-1.04754311516208	59	0.299121656608537	0.556518630587739
"A2A8Z1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.767296534927091	0.29099973375904	-2.63676026440094	15	0.0186788088061576	0.100731103514897
"A2AAE1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.795287957483472	0.876996399600684	-0.906831496509661	14	0.379839692203846	0.634477740831048
"A2ADY9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.649386382118571	0.154521548488697	-4.20256196284543	11	0.00147918438470995	0.0164428044829371
"A2AG50"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.305857150169657	0.099983159696816	-3.05908666116497	53	0.00347807485001184	0.0317916337749093
"A2AGT5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0382955513849683	0.0681942003009608	-0.561566104096226	397	0.574728545764618	0.771228414604701
"A2AHC3"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0111668066866428	0.135782575389148	-0.0822403511985182	27	0.935062243935442	0.968798704931308
"A2AJA9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.630466746990414	0.47668877342475	1.32259617204922	13	0.208765781283022	0.449629301438308
"A2AJI0"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.271172744671324	0.192079634773691	-1.41177249212714	65	0.162786323777434	0.396159372695649
"A2ALS5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0483220792801549	0.111662014844231	0.432753066005161	207	0.665644707013177	0.829588303930346
"A2AN08"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.149416689622945	0.102192628103726	-1.46210829876384	68	0.148317898006691	0.381389340033952
"A2APY7"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.818913475340249	0.3421354204479	2.39353608658287	13	0.0324754770984157	0.151026307801809
"A2AQ19"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.446802613816707	0.236043890911535	-1.89287937972587	12	0.0827368568158868	0.268466298105034
"A2AQ25"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.818412730429325	0.350498323654371	-2.33499755974972	11	0.0395193696295901	0.171295736670151
"A2ARP1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.27712002250431	0.410305604259105	0.675399067494362	13	0.511257682230964	0.732554666514721
"A2ASS6"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.386553743936975	0.150390963613805	-2.57032560100899	49	0.0132507049436601	0.0808175738687658
"A2ASZ8"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0457803762996813	0.154297850755816	-0.296701321991393	88	0.767393703346918	0.885464198691231
"A2AVJ5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0515044930832329	0.397694334669281	0.129507736453082	14	0.898798170902574	0.951319867403148
"A2AWA9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.24427222038104	0.176725126200234	-1.38221556624762	28	0.177833239298873	0.413347669817927
"A2BDX3"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.840133310782452	0.297344643390329	-2.82545298682107	14	0.0134870543887864	0.0816110928100972
"A2CG49"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.150322787071878	0.36432298421136	-0.412608574222343	10	0.688600269523578	0.843403991809364
"A2RSJ4"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.129822425978973	0.102727654509451	1.26375343230512	15	0.225606312339993	0.473470981926684
"A2RT62"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.440014065594501	0.104140283348385	-4.22520518906696	16	0.000643675056096971	0.00883706869844686
"A4Q9E5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.372033161875386	0.541024191718851	0.687646074925827	11	0.505916522722577	0.729110852003074
"A6H5Z3"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.166444204752268	0.309206708611184	0.538294287015503	9	0.603429770560888	0.789452919268344
"A6H630"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.398019633427983	0.0467405532944073	8.51550966718248	13	1.12140474772815e-06	5.01865033853403e-05
"A6H6A9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.414958001966664	0.631676491961988	0.65691537875314	13	0.522695390401068	0.74001985017341
"A6X8Z5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.11469683080545	0.20341869846404	0.563846055802613	9	0.586631941722621	0.778710967325174
"B0V2N1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0213306283352516	0.275200313863228	-0.0775094622379418	10	0.939747195481012	0.97073406343752
"B1AR13"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.168494996032422	0.366166925635715	-0.460158971867522	15	0.652001946260754	0.823595422129917
"B1AXV0"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.159517872366992	0.156982532085218	-1.01615046112518	18	0.323022581113572	0.581575660667381
"B1AY13"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.656130984285033	0.32953470952246	-1.99108307964237	14	0.0663571337676054	0.232858129290395
"B1AZP2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.885231509940583	0.133636682580572	6.62416555728897	14	1.14331488327846e-05	0.00035636682140653
"B2RPU2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.374458006374743	0.142269086401484	-2.63204056373863	63	0.0106604959398093	0.0709190521401215
"B2RQC6"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.885606869877674	0.38184013248328	-2.31931322702559	8	0.0489719037431158	0.194402239838379
"B2RSH2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0448369598003773	0.0980990720525231	-0.457057940123748	102	0.648601340520351	0.821116906478005
"B2RUJ5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.00481606844223401	0.139801000867755	0.0344494561007456	30	0.972746943055604	0.986778323747309
"B2RUR8"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.435790855590046	0.184807492874302	2.35808001511309	17	0.0306085298828374	0.14491075052925
"B2RXC1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.353654790477246	0.409877799155905	-0.862829826854629	12	0.405145518977466	0.653008165760687
"B2RXS4"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.173813615526267	0.126170480597536	-1.37760920544248	96	0.171527126956885	0.406527277809159
"B2RY56"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.419413765216392	0.228383167561787	1.83644779820703	31	0.0758978207378747	0.25499212414424
"B9EJA2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.190236660937757	0.120757233213936	-1.57536452164923	105	0.118180646416085	0.330024722487706
"B9EKR1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.00908233134321797	0.0949296163353239	0.0956743711165551	249	0.923856149364375	0.963044566538118
"D3YXK2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0911217764966902	0.107108252774438	0.850744682471724	49	0.39904948559547	0.648551295857883
"D3YZP9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.220184244727237	0.183412681611034	-1.2004853906132	17	0.246412486473314	0.500080935445842
"D3YZU1"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.12779576102491	0.0843855258782855	1.51442750038956	278	0.131053545935898	0.353649584412768
"D3Z7P3"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.100565677122953	0.0895954556068478	1.12244171807378	358	0.262426894056003	0.518533874379006
"E9PUL5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.352203225318058	0.0943172605289179	-3.73423934646693	72	0.000373622609816326	0.00569691820100469
"E9PV24"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0769504389377776	0.146528898334772	-0.525155377623671	94	0.600711680803659	0.787991036181732
"E9PZQ0"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.59980771779364	0.185054741829271	3.2412447898634	12	0.00707029650442825	0.0537841981330238
"E9Q1P8"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.104402516937017	0.185375513369794	-0.563194755548707	11	0.584599338411464	0.777438139786843
"E9Q401"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0324081049999089	0.0811200848670424	0.399507779769049	217	0.689912019303044	0.843403991809364
"E9Q557"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.132735433145145	0.141318142060127	-0.939266758040658	16	0.361558189456815	0.618327305641779
"E9Q6B2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.101329858397724	0.335081971484706	0.302403193907282	12	0.767522217495852	0.885464198691231
"E9Q735"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.112054499971264	0.137260291922135	-0.816365012795035	17	0.425583607190614	0.671195016191696
"E9Q8I9"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.91298779127977	0.17508726808424	-5.21447276703469	14	0.000131072495661133	0.0026108428904524
"F6SEU4"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.356937738224059	0.239019963629434	1.4933386015297	11	0.163466749505252	0.396974220433474
"F6ZDS4"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.157516069217559	0.0742675672200168	-2.12092673980985	204	0.0351354670589532	0.158270352268174
"F8VPU2"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.218578707817718	0.139200852116819	-1.57023972550315	75	0.120568935336312	0.335009532326567
"G3X9K3"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.13919837321212	0.158268818055679	-0.879505988116686	27	0.386887976742569	0.641537295470704
"G5E829"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0814907603336701	0.0836889816347962	0.973733444257706	401	0.330775914941083	0.586344548810171
"G5E8K5"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.105970005878717	0.075464087018366	1.40424419171634	292	0.161308880582408	0.395742439533421
"O08529"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0210088754983118	0.100295808527898	0.209469127440834	325	0.834213273235703	0.924434561177668
"O08530"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.664643602941529	0.261083194906565	-2.54571575615729	15	0.0223872758323347	0.115488851075188
"O08532"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.251833527292812	0.151624561416688	1.66090193395999	13	0.120646207085685	0.335009532326567
"O08539"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.135158667801463	0.0708705289154535	1.90712091287908	294	0.0574794029977141	0.215749585816443
"O08547"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0564901823317363	0.162585809179855	-0.347448418879202	132	0.728807842999369	0.865656396021729
"O08553"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0135630313567114	0.0948681984346279	0.142967101520933	428	0.886383444400401	0.946831168445066
"O08579"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.165131203310789	0.115353429109446	1.43152400917457	32	0.161975226414709	0.396159372695649
"O08581"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.121134271898932	0.351472654662103	-0.344647784947559	15	0.735143847594048	0.868462700997288
"O08582"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.366697464397795	0.100684099431475	-3.64205933676117	35	0.000866989666744811	0.0110653570059356
"O08583"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0198750581529617	0.138149528192385	0.143866276005547	64	0.886058113996073	0.946831168445066
"O08585"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.165589244841411	0.177243002223311	-0.934249830821434	85	0.35282151501675	0.610245612152917
"O08599"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0454679695697815	0.0528709032411489	-0.859980949491217	608	0.390138506780635	0.642779609655227
"O08600"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.228405518579263	0.233322943229661	-0.978924384450446	14	0.344231504585973	0.60061861509026
"O08638"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0576188189430967	0.194307181613968	-0.296534685257123	47	0.768128252355899	0.885866786351549
"O08663"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.409933180279758	0.156169741989659	2.62492064760471	32	0.0131779385628641	0.0805162700135277
"O08677"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.256906793644057	0.282442243248045	-0.909590543856564	25	0.371724890489022	0.627615861158829
"O08709"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.00902512085849641	0.0692938424558007	-0.130244196867176	298	0.896461102011594	0.950817161444123
"O08739"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.317123162097837	0.158359027221154	-2.00255815953556	32	0.0537588242247991	0.206995647229593
"O08749"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.11062339379716	0.0924293303931902	1.19684296452839	230	0.232599944642581	0.481284246330759
"O08756"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.177937824998998	0.117870296929535	-1.50960699713324	101	0.134265865647754	0.358042769438853
"O08759"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0594239176402049	0.175983711075896	-0.33766714701554	64	0.73671907611042	0.869429430231681
"O08784"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.282674144200181	0.168602046485451	-1.67657599710436	28	0.104757276102978	0.309674537854214
"O08788"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0427269496424932	0.0677462433746432	0.630691054059028	577	0.528492267266343	0.744860676073545
"O08795"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.151839542994378	0.113089745318489	1.34264643152887	124	0.181839207526202	0.419671330079611
"O08807"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.35386956558026	0.107436340974807	-3.29376040145707	62	0.00163631258920827	0.0174573782737204
"O08810"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0387421853609734	0.117592715198515	-0.329460760350421	136	0.742314310399781	0.87312405894546
"O08848"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.304416213119671	0.11484443122544	-2.65068327537885	154	0.00887222925903064	0.0629113127062925
"O08914"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0416097429402821	0.087351193302811	0.476350023016149	43	0.636236686349945	0.81344660219037
"O08915"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.13811367973308	0.0882344425549907	1.5653034771201	84	0.121271474514695	0.335801993215038
"O08917"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.34166822776967	0.111601544487318	3.06150088996749	47	0.00363565840348512	0.0328831466099993
"O08919"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0541255955373156	0.269791216063688	-0.200620303088513	15	0.843690313304624	0.929796662396181
"O08989"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.473973354937344	0.30701465425602	-1.54381345765371	11	0.15089851580678	0.384328370635746
"O08997"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0536816242457334	0.147277023580059	0.364494222797437	50	0.717026052282629	0.857569383114234
"O09005"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.101208931405154	0.315174630902758	-0.321120171110411	12	0.753643160593499	0.877256895330447
"O09012"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.19707488179461	0.18572136133642	-1.0611320118294	7	0.323863338631236	0.581660821716262
"O09044"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.676396901829982	0.28836371576718	-2.34563804267279	32	0.0253556605105347	0.126900765258085
"O09061"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.116045524736492	0.0808085027651034	-1.43605586993508	72	0.155317152458202	0.387902046758156
"O09111"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-3.46576733258689	0.173808992887707	-19.9400921379599	50	0	0
"O09114"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.102867281590956	0.213045717056654	0.482841349791609	13	0.63723781034137	0.81344660219037
"O09117"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.528423962576507	0.577688254210985	-0.914721666443152	13	0.376992412006003	0.631876504265854
"O09126"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.791310565330844	0.414911274513238	-1.90718019475172	13	0.0788361797461878	0.260993384463987
"O09131"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.49975115626942	0.0982373305090284	-5.08718176359129	70	2.91894516157853e-06	0.000116961453799996
"O09167"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.120387982442034	0.112501285543225	-1.07010317136135	33	0.292337705863806	0.549288841006911
"O09172"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.226494078194923	0.100502943641784	2.25360641179029	51	0.0285485111072337	0.138171586061134
"O35066"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0462419992876579	0.283477733131013	0.163123920799404	15	0.872598272038806	0.941247726462533
"O35083"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.449887185556932	0.137320466529894	3.27618451149809	12	0.00662681839321411	0.051058067764656
"O35098"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.00651809364860514	0.0735374287278096	-0.0886364095314119	384	0.929417078679474	0.964980793350246
"O35127"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.230707713563148	0.113170398215304	2.03858709699185	52	0.0465906848619757	0.187809678489915
"O35129"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.157723391707799	0.0740774262625363	2.12916943346297	155	0.034820073997134	0.157900280138626
"O35136"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0179368176749118	0.108047337686683	0.16600888146754	82	0.868558594814729	0.940281700999274
"O35166"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.448496450786701	0.562887762049386	0.796777761082949	10	0.444085498436946	0.68593394334994
"O35215"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.360617728559222	0.141235977935832	-2.55329933512453	125	0.0118728501236371	0.0754867924834937
"O35226"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0157714072502923	0.141109892125688	0.111766843647252	50	0.91145576301319	0.956126806497246
"O35239"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.2127588392366	0.393532317541095	0.540638798271966	14	0.597253659401231	0.785548133701008
"O35250"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.319053547353919	0.135580540745666	-2.3532399679127	25	0.0267817314444572	0.132354660773146
"O35286"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.229442233426554	0.102467403319603	-2.23917290761148	150	0.0266159462702074	0.131969137909546
"O35295"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0520325029315761	0.11509760894692	-0.452072839806535	143	0.651901493087989	0.823595422129917
"O35316"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-1.67943316954014	1.63689886900959	-1.02598468441505	13	0.32361178959786	0.581660821716262
"O35326"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.054362427747044	0.218502077877646	0.248795930341153	24	0.805635382132718	0.909371063756016
"O35343"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0169908184679178	0.148888620678343	-0.114117643044223	36	0.909778619312595	0.955608869272038
"O35344"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.124253639917803	0.16728649059469	0.742759558623599	40	0.4619672921678	0.69913890593335
"O35345"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.275605845131413	0.237450293001584	1.16068858727235	27	0.255928517410926	0.510508279727406
"O35350"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0048996311548748	0.619706665916742	0.00790637155342954	11	0.993833262245891	0.997288128639395
"O35381"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.135829844018538	0.128432290998172	-1.05759885588642	152	0.291916264902994	0.549287855710756
"O35382"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0334432719026848	0.135284477112694	-0.247207016033526	63	0.805551860668617	0.909371063756016
"O35459"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.266199108757985	0.207594629797759	-1.28230248064374	49	0.205770053581131	0.446770710691807
"O35465"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.135462255164621	0.0843262353913403	-1.60640700413068	51	0.114359189214346	0.324044666802893
"O35526"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.297632846178877	0.401316725257062	-0.741640772604803	11	0.47384233062532	0.707172226650001
"O35544"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.213999271225045	0.143382806848815	-1.49250301293578	126	0.138067015788373	0.365141163781068
"O35551"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.213708369053673	0.121633957127088	-1.75697949899289	29	0.0894763009640875	0.281842169215947
"O35566"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.120365256259482	0.71868021702176	-0.167480964980894	15	0.869228694715518	0.940281700999274
"O35593"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.15149276835765	0.114225852776047	-1.32625640059496	86	0.188266263735527	0.429941074710087
"O35598"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.371544683185285	0.162300532220882	2.28923884660854	29	0.0295342101608562	0.140767480241093
"O35609"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.330008882596368	0.13170645204589	-2.50563945402906	49	0.0155945877894079	0.0897144399370613
"O35618"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.268121419954746	0.55917964310808	-0.479490666835527	14	0.638993554598841	0.814037629999115
"O35633"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.157050190942469	0.161318411769961	-0.973541638671855	119	0.332258969735173	0.587764070691688
"O35639"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.571926314480663	0.346555563668919	1.65031635454294	12	0.124787992870472	0.341827840565697
"O35643"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0656346639917895	0.0982007013244401	-0.668372660343256	259	0.50449095447213	0.728475534039451
"O35658"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.309681207128864	0.164690685226572	1.88038082847747	68	0.0643397456449966	0.228571921126452
"O35678"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.309123491979305	0.161544531459796	1.91354971403806	108	0.0583251283924522	0.216815957325124
"O35681"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.275637614977407	0.0708921853480644	3.88812410880112	13	0.00186767063193072	0.019648291419881
"O35685"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0834784727715734	0.0901794508452886	-0.925692848970534	148	0.356112596528172	0.612962323360385
"O35691"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.610168708723747	0.470235152085328	1.29758208423565	14	0.215404963478196	0.459619507211061
"O35737"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.606833075604498	0.533048084098562	1.13842089242421	15	0.272801192194569	0.53127048816484
"O35841"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.197528930287734	0.15125894764318	1.30589914425231	61	0.196490242897164	0.436832679915892
"O35855"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0674548259309214	0.325494938837743	0.207237710582489	14	0.838808293577382	0.926208047957271
"O35857"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.11182747239268	0.1096625287356	1.0197418724704	145	0.309549297905034	0.566871009265196
"O35864"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.411347521950582	0.148981876798646	-2.76105745738813	75	0.00723957116662799	0.0548298071213188
"O35874"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.374495636496144	0.135992611751604	-2.75379398683935	18	0.0130661272992061	0.0805162700135277
"O35887"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0816867115023483	0.140349362879948	0.582024099191824	96	0.561914802736322	0.764754506409702
"O35900"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0745197546320401	0.124516272990513	-0.598474021445517	50	0.552225359850101	0.757551190303921
"O35927"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.140338479682274	0.0867675859985133	1.61740675469153	271	0.106953854685081	0.312606431929422
"O35943"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.0956973483311301	0.258316800723843	0.37046505710419	15	0.716215187689741	0.857566899506202
"O35945"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.153723799598424	0.327276114874273	0.469706747947308	15	0.645320091301247	0.819069257688434
"O35954"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.0810853355318407	0.0658573061317447	-1.23122763888388	306	0.219183178033915	0.464803219387613
"O35963"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.364223339027286	0.414388790510809	0.87894109919893	14	0.394269097601967	0.644827389813184
"O35969"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.309846322759595	0.355642015678782	0.871230926324097	13	0.39943184179642	0.648653217167985
"O54692"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.103690131184937	0.186275335208879	0.556649816620459	14	0.586555304587832	0.778710967325174
"O54724"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.326761225981514	0.128026515009884	2.55229337419899	26	0.0169217121547653	0.0945092708027899
"O54734"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	0.356604336438708	0.0919051979790647	3.88013240034519	53	0.000290635427301122	0.00468004524523209
"O54774"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.330092172484717	0.0797347986133246	-4.13987591648039	317	4.45931064199101e-05	0.00109682028004501
"O54781"	"WT_NT+TG_NT__-__WT_EGCG+TG_EGCG"	-0.129109202254935	0.347925612835843	-0.371082776006638	14	0.716130969953453	0.857566899506202
