"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"Q9D964"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.372395056654628	0.26536031950043	-1.40335622656659	14	0.182300161960882	0.506959076995132
"Q9D967"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.205807826337284	0.145851338970773	-1.41107944424512	49	0.164539147649658	0.483790019454539
"Q9D9V3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.284243584007155	0.110894521076308	2.56318870624423	85	0.0121317352287424	0.113295283464083
"Q9DAK9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0892383461279497	0.313248127716915	0.28488070073509	36	0.777368031829501	0.911469968589473
"Q9DAR7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.177483771257943	0.119517984236641	1.48499635759027	174	0.139354206185723	0.455179710441708
"Q9DAS9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0107961014215063	0.174523675670055	-0.0618603830113964	32	0.951058786293985	0.980562620659038
"Q9DAU1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.194873154308764	0.303378562816691	-0.642343191620008	12	0.532730581068815	0.796777952261568
"Q9DAW6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.420197235966776	0.311682761486398	-1.3481568052172	10	0.20735095081038	0.541742859536781
"Q9DAW9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0272560527866493	0.103631572996235	0.263009158296185	90	0.793144683129158	0.916104119459147
"Q9DB05"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0843077143260409	0.115829947348165	0.727857659061402	204	0.467535304554223	0.763205428467007
"Q9DB15"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.145684819039962	0.0942282401134176	-1.54608447387544	53	0.128034978309505	0.431490806658593
"Q9DB20"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.198670316039474	0.0983219611690975	-2.02060977707508	142	0.0452002056649801	0.246049616608002
"Q9DB27"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.205794311602283	0.138510053853052	1.48577165250845	53	0.143264019068105	0.45797071210913
"Q9DB29"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0077621485379219	0.457288174714986	0.0169743040977603	10	0.986791009667037	0.994666813213015
"Q9DB34"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0446495047629181	0.150056510193085	-0.297551267222366	23	0.768716707304886	0.906259929309831
"Q9DB41"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.082918147693113	0.124687727286493	-0.665006488590441	53	0.508929849975864	0.787150925950103
"Q9DB50"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.119204959051322	0.0670264752937242	-1.7784757221522	15	0.0955958755265298	0.366203335217864
"Q9DB60"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.142119005227549	0.0760069303925494	1.86981640349839	102	0.0643771995137501	0.296186688283555
"Q9DB70"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.29058830586737	0.130659698710516	-2.2240086938451	18	0.0391844782121809	0.226422339113217
"Q9DB72"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.364704325862078	0.111043777240443	3.28432925216857	135	0.00130219110688534	0.0236176344964573
