"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"P47809"	"TG_NT-TG_EGCG"	0.129364568176628	0.0709229670874236	1.82401517433932	48	0.0743784777144205	0.249094431480091
"P47857"	"TG_NT-TG_EGCG"	-0.136681144750312	0.0684627561147343	-1.99643065086735	172	0.0474646615295624	0.189432954086594
"P47867"	"TG_NT-TG_EGCG"	0.0347110719794368	0.0734365075714516	0.472667793272495	7	0.650832609013837	0.831346999673219
"P47911"	"TG_NT-TG_EGCG"	-0.0970363343387814	0.0777977418974842	-1.2472898566471	80	0.215930315549984	0.474826631328
"P47915"	"TG_NT-TG_EGCG"	-0.168145306122247	1.48607682409893	-0.113147115543101	6	0.91360476370199	0.967304194561805
"P47934"	"TG_NT-TG_EGCG"	-0.588372057795057	0.156489498108304	-3.75981816612291	6	0.00940053571179456	0.0617452161143701
"P47941"	"TG_NT-TG_EGCG"	-0.0358652282122397	0.067024919167566	-0.535102893933743	54	0.594775532210357	0.799320836039588
"P47955"	"TG_NT-TG_EGCG"	0.0487003178299768	0.117041607437971	0.416094061727466	16	0.682868883242006	0.851791599278746
"P47962"	"TG_NT-TG_EGCG"	-0.137575405186919	0.0626538497260141	-2.19580130811654	53	0.0325048139744946	0.147222821563869
"P47963"	"TG_NT-TG_EGCG"	-0.181758927731149	0.083855925766579	-2.16751441319833	46	0.0354074392852559	0.154592793775461
"P47964"	"TG_NT-TG_EGCG"	-0.0491296579189205	0.0274806511125397	-1.78779089759274	15	0.0940256448772705	0.289657377205362
"P48024"	"TG_NT-TG_EGCG"	-0.286958850625134	0.0981186723182941	-2.92461000383544	14	0.0110891978948011	0.069748311847159
"P48036"	"TG_NT-TG_EGCG"	-0.000114343849497642	0.05087324706005	-0.00224762239694809	121	0.998210359697601	0.998490834651155
"P48193"	"TG_NT-TG_EGCG"	-0.0563033448190875	0.0747509778961337	-0.753212150579767	131	0.45267396643439	0.702799529222167
"P48302"	"TG_NT-TG_EGCG"	0.277242977503941	0.508169469780383	0.545571888889269	6	0.605033795108159	0.804001609027639
"P48318"	"TG_NT-TG_EGCG"	0.213838765396171	0.0911752000114249	2.34536107811527	61	0.022277358697778	0.112652552505809
"P48320"	"TG_NT-TG_EGCG"	0.239338229436154	0.0627341497346555	3.8151187263791	82	0.000262863807186653	0.00423617380834173
"P48428"	"TG_NT-TG_EGCG"	-0.0564715059002917	0.0710420536623372	-0.794902497733254	32	0.432526703030234	0.691110889940589
"P48453"	"TG_NT-TG_EGCG"	0.0778514278749187	0.0826768251014103	0.941635431445598	36	0.352655597448355	0.625891849243363
"P48543"	"TG_NT-TG_EGCG"	-0.290688509179067	0.178852461058064	-1.6252977871224	6	0.155224446421209	0.396128336386742
"P48678"	"TG_NT-TG_EGCG"	0.248712615915319	0.0616290847268989	4.03563702134237	114	9.89166622131776e-05	0.00192428042338203
"P48722"	"TG_NT-TG_EGCG"	0.0405558175045887	0.0476742514218237	0.850685984468832	260	0.395726550058665	0.662992158644374
"P48758"	"TG_NT-TG_EGCG"	-0.109298961213983	0.0625160640222866	-1.74833401499843	110	0.0831961206811789	0.265633161123066
"P48771"	"TG_NT-TG_EGCG"	0.276985910092997	0.175937746385221	1.57434044589003	8	0.154055968878922	0.394844671856706
"P48774"	"TG_NT-TG_EGCG"	-0.0148572356447547	0.065370804422851	-0.227276316635951	94	0.820702465300715	0.922755397366299
"P48962"	"TG_NT-TG_EGCG"	0.185337157546054	0.0880720416845365	2.10438129968542	79	0.0385249588222234	0.165040738155373
"P49312"	"TG_NT-TG_EGCG"	0.441992815864779	0.116281083442733	3.80107239095735	85	0.000270190507542623	0.00429409913773096
"P49442"	"TG_NT-TG_EGCG"	-0.132635485453687	0.05529405465092	-2.39872959744109	81	0.0187496370117652	0.100429665968799
"P49443"	"TG_NT-TG_EGCG"	-0.118882347871481	0.114501956695563	-1.03825603773361	40	0.305386604949152	0.579827367263456
"P49446"	"TG_NT-TG_EGCG"	-0.0045270142891592	0.259913107331707	-0.0174174143644927	5	0.986777268232225	0.992413329065271
"P49615"	"TG_NT-TG_EGCG"	-0.113335381233066	0.0788031257041707	-1.43820921086976	46	0.157143786329779	0.398693313993317
"P49722"	"TG_NT-TG_EGCG"	-0.171307586443773	0.0966570762069882	-1.77232328109039	31	0.0861698743757837	0.271530942390796
"P49817"	"TG_NT-TG_EGCG"	-0.285051317988754	0.717761459862811	-0.397139347720393	6	0.705006571357567	0.863075444990694
"P49945"	"TG_NT-TG_EGCG"	0.0882588820344432	0.535092392658653	0.164941388151533	6	0.874406884206983	0.94559189179127
"P49962"	"TG_NT-TG_EGCG"	-0.0536485047554298	0.171630869497602	-0.312580743268794	5	0.767215707713742	0.898644998480583
"P50114"	"TG_NT-TG_EGCG"	-0.163111021956066	0.0473843466247069	-3.44229758506405	16	0.00334756706801453	0.0290666799076384
"P50136"	"TG_NT-TG_EGCG"	-0.162652075172463	0.0871536122448714	-1.86626888987077	8	0.0989728696506651	0.297587344557743
"P50171"	"TG_NT-TG_EGCG"	-0.0365879422101281	0.0594900104290355	-0.615026656513587	22	0.544846861584126	0.76635907832457
"P50172"	"TG_NT-TG_EGCG"	-0.420198049268811	0.0863750465925012	-4.86480836590705	27	4.38004296130501e-05	0.000993181716066613
"P50247"	"TG_NT-TG_EGCG"	-0.106418232077831	0.0680097354463329	-1.56474997850575	111	0.1204881030116	0.33771584341478
"P50396"	"TG_NT-TG_EGCG"	-0.108575794823541	0.0559014988639166	-1.94226983229647	139	0.0541264871934881	0.206527646740426
"P50428"	"TG_NT-TG_EGCG"	0.0547167962176744	0.129767858930716	0.421651375529653	11	0.68140169791111	0.851363281771662
"P50429"	"TG_NT-TG_EGCG"	-0.130203820656134	0.203972034453315	-0.638341530519639	7	0.543562324795697	0.765289963333223
"P50516"	"TG_NT-TG_EGCG"	0.0928922248241215	0.0377971714567268	2.45765016915279	242	0.0146871696783275	0.0848803961929317
"P50518"	"TG_NT-TG_EGCG"	-0.0367746963564998	0.0626333362953844	-0.587142543119003	61	0.559274976868829	0.779263764247762
"P50544"	"TG_NT-TG_EGCG"	0.00428873662171984	0.065864820912877	0.0651142227714061	100	0.948213049700268	0.978821803186379
"P50580"	"TG_NT-TG_EGCG"	-0.00941838768932478	0.0513273490879759	-0.183496476180399	64	0.854988596752353	0.935390105850761
"P51150"	"TG_NT-TG_EGCG"	-0.0493459977624991	0.0435561572769151	-1.13292817474173	61	0.261677846158646	0.52812850725805
"P51174"	"TG_NT-TG_EGCG"	-0.0289459435121367	0.0613710569159574	-0.471654636024532	53	0.63910929035142	0.824956154333232
"P51410"	"TG_NT-TG_EGCG"	0.375799963029379	0.122156806778846	3.07637349844721	15	0.00767890596974041	0.0539189452707611
"P51432"	"TG_NT-TG_EGCG"	-0.0770621313791282	0.069550534561012	-1.10800199977653	75	0.271401651331467	0.539168459118315
"P51660"	"TG_NT-TG_EGCG"	-0.0898557993785963	0.0637502582042392	-1.40949702651747	107	0.161588114857786	0.40400960568209
"P51791"	"TG_NT-TG_EGCG"	-0.280945079222784	0.257834450066716	-1.08963359686841	7	0.311957939682692	0.587603314957876
"P51807"	"TG_NT-TG_EGCG"	0.0748043484953168	0.420061375095816	0.17807956867792	6	0.864520819500823	0.940328175197962
"P51855"	"TG_NT-TG_EGCG"	-0.0990787180877462	0.117279847920816	-0.844805990494134	29	0.405135153353739	0.668651435298706
"P51859"	"TG_NT-TG_EGCG"	-0.0319363883002398	0.0690324890993518	-0.462628375666373	69	0.645086428758581	0.827570337434432
"P51863"	"TG_NT-TG_EGCG"	0.151048397450377	0.0984685165393868	1.53397657199353	67	0.129744291902544	0.353998464857662
"P51880"	"TG_NT-TG_EGCG"	-0.119377840199285	0.0341123042119854	-3.49955369351277	32	0.00139439660988394	0.0151343046682525
"P51881"	"TG_NT-TG_EGCG"	0.0394504483620987	0.0710548819757543	0.555210947722919	92	0.580097885551451	0.789179362245177
"P52196"	"TG_NT-TG_EGCG"	-0.123270883409763	0.0441027500958503	-2.7950838245201	55	0.00713059743541056	0.051282680545579
"P52480"	"TG_NT-TG_EGCG"	0.150161439471453	0.0504580794289473	2.97596422953242	307	0.00315282534709604	0.0279901701637454
"P52503"	"TG_NT-TG_EGCG"	0.531955051158105	0.113935167027631	4.66892764574695	24	9.63675058460733e-05	0.00188499077369242
"P52623"	"TG_NT-TG_EGCG"	-0.141213019094693	0.186940962047177	-0.75538831911572	4	0.492057454176915	0.727460355842947
"P52760"	"TG_NT-TG_EGCG"	-0.241985077916401	0.0849780973851487	-2.84761703736017	47	0.00651292958950034	0.0482038031987967
"P52825"	"TG_NT-TG_EGCG"	-0.379084574035532	0.0455263010323315	-8.32671588597363	7	7.05302255736839e-05	0.00145981164559485
"P53026"	"TG_NT-TG_EGCG"	-0.0194949913488154	0.0640396819733772	-0.304420489735098	39	0.762426074287042	0.896793511825655
"P53395"	"TG_NT-TG_EGCG"	-0.0735436570715182	0.0817481217184653	-0.899637270257992	43	0.37332400643253	0.645168385649963
"P53612"	"TG_NT-TG_EGCG"	-0.0949105496785524	0.308944247398031	-0.307209311964543	7	0.767622021230578	0.898644998480583
"P53668"	"TG_NT-TG_EGCG"	-0.092332553564059	0.265392111164651	-0.347909940347757	5	0.742075890036576	0.883857179997135
"P53702"	"TG_NT-TG_EGCG"	0.0324926540023987	0.148436534511656	0.218899303391155	9	0.831611978749141	0.926930152335949
"P53810"	"TG_NT-TG_EGCG"	-0.110771563036928	0.0393761361309006	-2.81316487399077	76	0.0062407352920717	0.0466744068062505
"P53811"	"TG_NT-TG_EGCG"	-0.197758410708762	0.260152467405378	-0.760163502122809	7	0.471978559442727	0.714643395586535
"P53986"	"TG_NT-TG_EGCG"	-0.0745713787405042	0.0516049667069225	-1.44504266738536	16	0.167746287493254	0.4147060996361
"P53994"	"TG_NT-TG_EGCG"	-0.0629811243201443	0.096815916645988	-0.650524485043485	29	0.520474525376494	0.746530745503755
"P53996"	"TG_NT-TG_EGCG"	-0.394264136450828	0.343551937579378	-1.14761144771519	16	0.267999712973665	0.534496945921634
"P54071"	"TG_NT-TG_EGCG"	-0.0686264358383427	0.055804818813974	-1.22975824125708	79	0.22243746721182	0.481384427522237
"P54227"	"TG_NT-TG_EGCG"	0.0957081304451804	0.110713907781431	0.864463483974621	9	0.409781738098739	0.672243752995574
"P54276"	"TG_NT-TG_EGCG"	0.0105361851730111	0.249995112517411	0.0421455646348979	7	0.96755961104229	0.984462116959229
"P54726"	"TG_NT-TG_EGCG"	-0.0757537956282966	0.115390544300273	-0.656499161934516	20	0.518985950445673	0.745597249227843
"P54728"	"TG_NT-TG_EGCG"	-0.0187418653134938	0.0516309920298418	-0.362996420883437	20	0.72041574590237	0.873826253973573
"P54729"	"TG_NT-TG_EGCG"	-0.0740784721821777	0.156081799085681	-0.474613136292161	7	0.64951229326243	0.830256288694524
"P54731"	"TG_NT-TG_EGCG"	0.0514966973990792	0.0803605547947674	0.64082058082596	4	0.556509274726098	0.777061272585305
"P54763"	"TG_NT-TG_EGCG"	-0.0707807237817576	0.114200501433196	-0.619793458815609	32	0.539782381523586	0.762751152702467
"P54775"	"TG_NT-TG_EGCG"	0.0695551536510884	0.0637510012259885	1.09104409834325	86	0.278300849440535	0.5485886068706
"P54822"	"TG_NT-TG_EGCG"	0.1041490177522	0.0961474527572554	1.08322180947577	84	0.281809541592272	0.553360158890506
"P54823"	"TG_NT-TG_EGCG"	-0.0293709746562816	0.0413848906352455	-0.709702845783717	85	0.479830810422526	0.71889488044186
"P54923"	"TG_NT-TG_EGCG"	-0.325031145559252	0.0789987692644958	-4.1143823958955	27	0.000326802687747429	0.00499320844798648
"P55012"	"TG_NT-TG_EGCG"	-0.0145771651036234	0.057784605368898	-0.252267277946479	83	0.801458130879395	0.913313362973958
"P55066"	"TG_NT-TG_EGCG"	0.52355701113199	0.0880988722251766	5.94283443031828	52	2.36994116331601e-07	1.72183480436837e-05
"P55088"	"TG_NT-TG_EGCG"	0.242254281326794	0.121908596145532	1.98717964923159	29	0.0564207745550238	0.210542932301766
"P55096"	"TG_NT-TG_EGCG"	0.150338248431826	0.06714439350085	2.23902906249235	44	0.0302594616337117	0.139724475182131
"P55258"	"TG_NT-TG_EGCG"	-0.0805570976263668	0.0303342486362628	-2.65564835946078	16	0.0172690185230553	0.0948818000181169
"P55264"	"TG_NT-TG_EGCG"	0.00293402149548777	0.0808810822501884	0.0362757447583602	69	0.971167234365403	0.985001525453229
"P55302"	"TG_NT-TG_EGCG"	-0.113156325724213	0.0594116990217855	-1.90461352877184	47	0.0629605683121004	0.225947200797457
"P55821"	"TG_NT-TG_EGCG"	0.229514553807568	0.441412750262188	0.519954518013453	6	0.62171374065612	0.814312331396536
"P55937"	"TG_NT-TG_EGCG"	-0.412628931343546	0.277826803713309	-1.48520202452942	3	0.234166078982062	0.495030428251866
"P56135"	"TG_NT-TG_EGCG"	-0.0764889837725919	0.0991725589723693	-0.771271655840833	21	0.449137844508982	0.701882769980968
"P56213"	"TG_NT-TG_EGCG"	-0.0785447598256509	0.0805981774677757	-0.974522778223543	39	0.335803151753152	0.608404798931333
"P56371"	"TG_NT-TG_EGCG"	0.0213484237420459	0.109730664737122	0.194552942818579	25	0.847315305810734	0.932532437085726
"P56375"	"TG_NT-TG_EGCG"	-0.256589541421521	0.048606487990584	-5.27891547052787	28	1.29421079675396e-05	0.000383830873105577
"P56376"	"TG_NT-TG_EGCG"	-0.134716527220885	0.0471462121965584	-2.85741994837751	24	0.00868540405594942	0.0586717996948386
"P56379"	"TG_NT-TG_EGCG"	0.000233891255948193	0.017645389811593	0.0132550914683975	4	0.990059045270321	0.9939679078292
"P56380"	"TG_NT-TG_EGCG"	-0.0633041460658143	0.0483725832006043	-1.30867821971152	28	0.201283623156371	0.457287618657742
"P56387"	"TG_NT-TG_EGCG"	-0.123398681004929	0.102880197955923	-1.19944054790599	12	0.253504088176389	0.518663536728704
"P56391"	"TG_NT-TG_EGCG"	0.238202806293119	0.0348607152857998	6.83298676863779	40	3.20591460045705e-08	2.92642460964797e-06
"P56392"	"TG_NT-TG_EGCG"	0.156038236156201	0.262596216941381	0.594213572357109	7	0.571065993677422	0.785082468745554
"P56394"	"TG_NT-TG_EGCG"	-0.0182718035391341	0.940193042058403	-0.0194340978094571	7	0.985037153392546	0.991722925926884
"P56395"	"TG_NT-TG_EGCG"	-0.224924134191893	0.109550977629558	-2.05314584186062	21	0.0527245536562198	0.203137890710111
"P56399"	"TG_NT-TG_EGCG"	0.0213779428114988	0.0556790165383473	0.38394972003098	195	0.701434039739722	0.861367775603109
"P56480"	"TG_NT-TG_EGCG"	0.0432684718225445	0.0282011205593428	1.53428200597547	212	0.126451286837488	0.347618981576414
"P56528"	"TG_NT-TG_EGCG"	0.0698806244596728	0.0349078476893396	2.00186001387343	6	0.0921884052886002	0.285880420581373
"P56546"	"TG_NT-TG_EGCG"	0.0514135110105248	0.0933864641249143	0.550545643764324	7	0.599066354090965	0.802059503784819
"P56564"	"TG_NT-TG_EGCG"	-0.103322188931425	0.101351914149997	-1.01943993656117	78	0.311145766692366	0.5866943482123
"P56565"	"TG_NT-TG_EGCG"	0.393167659126393	0.323524795473619	1.21526283186679	7	0.263659244094812	0.529647364342273
"P56671"	"TG_NT-TG_EGCG"	0.0287837999717473	0.151699041746326	0.189742793628717	16	0.851896951624427	0.934328338866951
"P56695"	"TG_NT-TG_EGCG"	-0.0123240168349247	0.370909234861232	-0.0332265030810989	4	0.975085852603069	0.986446614170767
"P56812"	"TG_NT-TG_EGCG"	-0.0130849738965088	0.122613946283647	-0.106716848230616	21	0.916026534751687	0.967750246050096
"P56959"	"TG_NT-TG_EGCG"	-0.0426829048405875	0.0605616344369942	-0.704784559356518	44	0.484658448106162	0.722220207307634
"P57716"	"TG_NT-TG_EGCG"	-0.549360698157611	0.403291033351875	-1.36219417920529	4	0.244798592733042	0.506970907579774
"P57722"	"TG_NT-TG_EGCG"	0.0535487674523848	0.0616342282580154	0.868815412569408	24	0.393553755336134	0.662122575140187
"P57746"	"TG_NT-TG_EGCG"	0.0441515839689456	0.045450817993061	0.971414507340359	65	0.334942990876749	0.607745691906842
"P57759"	"TG_NT-TG_EGCG"	-0.0431109673838693	0.0467301432911692	-0.922551576939336	41	0.36163832379845	0.636083217748262
"P57776"	"TG_NT-TG_EGCG"	-0.100420588514188	0.0543019465718677	-1.84929997640661	36	0.0726387637243548	0.245300753655274
"P57780"	"TG_NT-TG_EGCG"	-0.00377389088747968	0.0642609002751478	-0.0587276379776955	66	0.95334649879156	0.980198125300092
"P57784"	"TG_NT-TG_EGCG"	-0.086021642208806	0.0308701348269692	-2.78656516050116	5	0.0386012479856315	0.165168801476981
"P58021"	"TG_NT-TG_EGCG"	0.00477923993275175	0.0812742827831655	0.0588038401458731	20	0.953691939058676	0.980198125300092
"P58044"	"TG_NT-TG_EGCG"	0.00368947949315525	0.0749811432737603	0.0492054312867004	30	0.961081723850767	0.983001806437083
"P58252"	"TG_NT-TG_EGCG"	0.027702139371249	0.0513510538197138	0.53946583975681	292	0.589976574393815	0.795875939690027
"P58281"	"TG_NT-TG_EGCG"	-0.0212444734500185	0.0537936831789727	-0.394925058009836	248	0.693237642530716	0.85781230705921
"P58389"	"TG_NT-TG_EGCG"	0.0596351996688285	0.0842751905839519	0.707624619483027	56	0.482113128159271	0.719632174527047
"P58404"	"TG_NT-TG_EGCG"	-0.174967980621256	0.217876529529624	-0.803060251597528	4	0.466945522821086	0.712230649247735
"P58771"	"TG_NT-TG_EGCG"	0.0528144377704968	0.133387038856442	0.39594879849862	30	0.694944851255214	0.858733343637701
"P58871"	"TG_NT-TG_EGCG"	-0.207974649159007	0.278537942004947	-0.7466654189443	3	0.509455315062074	0.740269763926932
"P59016"	"TG_NT-TG_EGCG"	-0.152701024802748	0.290027693884082	-0.526504978741028	7	0.614802574415588	0.810590721876047
"P59017"	"TG_NT-TG_EGCG"	0.0171563468010504	0.0760178236387225	0.225688476462923	33	0.822835661871063	0.923665526260463
"P59108"	"TG_NT-TG_EGCG"	0.0524409697547097	0.0702808909284518	0.746162563705919	19	0.464701998526361	0.712117153499803
"P59279"	"TG_NT-TG_EGCG"	-0.0981139641186571	0.0718601585584542	-1.3653457783404	5	0.230364407888799	0.490517485986447
"P59325"	"TG_NT-TG_EGCG"	0.178487170950465	0.0883822509412345	2.01949112010217	49	0.0489232359454799	0.193089489984377
"P59644"	"TG_NT-TG_EGCG"	0.0597977073236142	0.0816867424204659	0.732036870999429	20	0.472637818536008	0.714643395586535
"P59708"	"TG_NT-TG_EGCG"	-0.136269706942762	0.149719624976009	-0.910165964980196	5	0.404475234054165	0.668492030284507
"P59764"	"TG_NT-TG_EGCG"	0.169522371283122	0.103517383693445	1.6376222546847	29	0.112307550636495	0.323446492170273
"P59999"	"TG_NT-TG_EGCG"	-0.134287476455642	0.0464723801768933	-2.88961908007483	39	0.00626898136457532	0.0467873661590946
"P60122"	"TG_NT-TG_EGCG"	-0.0647589054771948	0.0757671240098162	-0.854709827296662	55	0.396419610391988	0.663383938518578
"P60202"	"TG_NT-TG_EGCG"	0.0572340510459397	0.036612989712516	1.5632170848472	71	0.122448110678157	0.341358867669724
"P60229"	"TG_NT-TG_EGCG"	0.0499176291489332	0.0920565702684941	0.542249499447377	44	0.590382568629148	0.795962787331638
"P60335"	"TG_NT-TG_EGCG"	-0.0701849795482833	0.0534640298948533	-1.31275138979076	84	0.192842048301813	0.445928055019863
"P60469"	"TG_NT-TG_EGCG"	-0.0276176478875198	0.0614386973928394	-0.44951551806075	76	0.65433921034123	0.83432936562134
"P60487"	"TG_NT-TG_EGCG"	-0.114765203466167	0.04793775942688	-2.39404604717123	70	0.0193463286636626	0.102642220629864
"P60521"	"TG_NT-TG_EGCG"	-0.038648704668261	0.0632605753151438	-0.610944565011077	18	0.548874264419012	0.770501727654449
"P60603"	"TG_NT-TG_EGCG"	0.0628662745600778	0.155695416386231	0.403777298132698	7	0.698426848990768	0.859156731999701
"P60605"	"TG_NT-TG_EGCG"	0.0307974942224874	0.264791428038642	0.116308501565213	7	0.910674533079081	0.965743621614992
"P60670"	"TG_NT-TG_EGCG"	0.00823199593023415	0.122357950689637	0.0672779813966868	20	0.947028446139795	0.978821803186379
"P60710"	"TG_NT-TG_EGCG"	0.0418791433433604	0.104522082795915	0.400672682969125	7	0.700608552660081	0.860948031574004
"P60766"	"TG_NT-TG_EGCG"	-0.183597443179909	0.095407664101654	-1.92434690555144	37	0.0620278389519533	0.224637951850411
"P60824"	"TG_NT-TG_EGCG"	0.174356204242173	0.0691690303476136	2.52072644890255	5	0.0531275383363701	0.204248419522114
"P60840"	"TG_NT-TG_EGCG"	-0.23482871205283	0.0931583039195619	-2.52074911384813	27	0.0179243608419353	0.0975782445916243
"P60843"	"TG_NT-TG_EGCG"	-0.118714623907536	0.0899685690780531	-1.31951219324766	38	0.194893165708807	0.447914570641286
"P60867"	"TG_NT-TG_EGCG"	-0.103283945316204	0.056461898678777	-1.82926801494592	13	0.0903822702671038	0.281505583684068
"P60879"	"TG_NT-TG_EGCG"	0.0989831134152132	0.0520448945712101	1.90187941066496	149	0.0591168600568079	0.216125357091441
"P60904"	"TG_NT-TG_EGCG"	-0.569676247295537	0.356312466340414	-1.59881087840266	21	0.124800967422046	0.343878826642788
"P61021"	"TG_NT-TG_EGCG"	0.174848288947728	0.0363932321609256	4.80441770531878	6	0.00298722346917124	0.0269911562189077
"P61022"	"TG_NT-TG_EGCG"	-0.0867645496544529	0.12384701445948	-0.700578451835351	7	0.506177833661528	0.737669246736638
"P61027"	"TG_NT-TG_EGCG"	0.0844599241767811	0.080738149291851	1.04609685653651	36	0.302489636900825	0.575910761958872
"P61028"	"TG_NT-TG_EGCG"	-0.441403861955894	0.430569210367422	-1.02516355402939	5	0.352300319183692	0.625891849243363
"P61082"	"TG_NT-TG_EGCG"	-0.194685950734061	0.0517522846815462	-3.76188127600638	42	0.000516399288740921	0.00720933908987325
"P61087"	"TG_NT-TG_EGCG"	-0.141128124071798	0.0882051039371686	-1.59999952125591	26	0.121681260218382	0.34028694923601
"P61089"	"TG_NT-TG_EGCG"	-0.153938420086217	0.123526050228258	-1.2462020747993	41	0.219763979920433	0.479387113061728
"P61148"	"TG_NT-TG_EGCG"	-0.131661770324273	0.138327309717435	-0.951813279628019	23	0.351087850505909	0.624936373900517
"P61161"	"TG_NT-TG_EGCG"	-0.277447854199075	0.0348282968972708	-7.96616196931572	66	3.04392067107528e-11	6.77272349314251e-09
"P61164"	"TG_NT-TG_EGCG"	-0.0441015330669154	0.0940697368866995	-0.468817438280206	27	0.642963479917165	0.826335735922422
"P61202"	"TG_NT-TG_EGCG"	-0.0809446079207989	0.0634840773277669	-1.27503795168801	87	0.205690353861139	0.463747726248041
"P61205"	"TG_NT-TG_EGCG"	-0.283322413380165	0.556568708829276	-0.509051998227002	8	0.624455678742496	0.817001917061113
"P61211"	"TG_NT-TG_EGCG"	-0.0684484655639678	0.0877813202028358	-0.779761177045461	7	0.461077750352511	0.709657064961063
"P61222"	"TG_NT-TG_EGCG"	0.057121070205762	0.0761338374356715	0.750271786234681	34	0.458251930396003	0.707423881572808
"P61226"	"TG_NT-TG_EGCG"	0.116052973579452	0.104404111432232	1.11157474535647	12	0.288095826521723	0.56165425991022
"P61255"	"TG_NT-TG_EGCG"	-0.152299526810038	0.0960646347192487	-1.58538599824105	13	0.136893778694392	0.367527791969861
"P61264"	"TG_NT-TG_EGCG"	-0.0441482334518271	0.0528368101023443	-0.835558266411474	141	0.404817096785912	0.668500297502443
"P61294"	"TG_NT-TG_EGCG"	0.133397320026071	0.138336413050166	0.964296507946147	12	0.353928439238344	0.627106907032937
"P61329"	"TG_NT-TG_EGCG"	0.0668486300531971	0.103850934646774	0.643697914521117	14	0.530175556857082	0.754366499764674
"P61358"	"TG_NT-TG_EGCG"	-0.131308225525381	0.0598179713945905	-2.19513003306655	38	0.0343343040065651	0.152344880714825
"P61514"	"TG_NT-TG_EGCG"	0.187357021492207	0.485665066139749	0.385774136446322	8	0.709720030141669	0.866821714242625
"P61620"	"TG_NT-TG_EGCG"	-0.055983304670262	0.137411453080359	-0.407413671970434	6	0.697841450321312	0.858733343637701
"P61750"	"TG_NT-TG_EGCG"	-0.417802110136218	0.0567708873906505	-7.35944300573017	14	3.56774324705711e-06	0.000145990413327854
"P61759"	"TG_NT-TG_EGCG"	0.0892909428787717	0.103887325300494	0.859497947612936	20	0.400251113809292	0.666461162376558
"P61793"	"TG_NT-TG_EGCG"	-0.160644109341343	0.430709666325279	-0.372975398281454	5	0.724455829187165	0.876338006084373
"P61804"	"TG_NT-TG_EGCG"	0.0610480391364708	0.227331139071781	0.268542353615685	7	0.796023998445892	0.911235334217011
"P61922"	"TG_NT-TG_EGCG"	0.137154323898846	0.0434603361170695	3.15585050997747	228	0.0018160750145686	0.0185782386547822
"P61953"	"TG_NT-TG_EGCG"	0.0130795320229256	0.0572876070769547	0.22831346412071	4	0.830599385887578	0.926648014340263
"P61957"	"TG_NT-TG_EGCG"	-0.209944074433225	0.141348074439826	-1.48529843979305	7	0.181046583815083	0.433440375508873
"P61961"	"TG_NT-TG_EGCG"	-0.114521777217863	0.113128396397422	-1.01231680873073	8	0.341021205628051	0.614546919942339
"P61963"	"TG_NT-TG_EGCG"	0.134337577279862	0.143112116385648	0.938687657429779	7	0.379142159367196	0.649779330513585
"P61965"	"TG_NT-TG_EGCG"	-0.0241146704163143	0.0918392852529612	-0.262574674333463	11	0.797731054487338	0.911800473499723
"P61967"	"TG_NT-TG_EGCG"	-0.117936602813861	0.130606700147526	-0.902990449040101	7	0.39653961268751	0.663383938518578
"P61971"	"TG_NT-TG_EGCG"	-0.0355992423662883	0.0605609142026526	-0.587825379371982	30	0.561048668412745	0.780236368811045
"P61979"	"TG_NT-TG_EGCG"	-0.0571292099613465	0.0663632359254672	-0.860856303413361	182	0.390449852926449	0.659706443482751
"P61982"	"TG_NT-TG_EGCG"	0.0696832957023955	0.0588329126052505	1.18442709389466	71	0.240193892518395	0.502403206442707
"P62069"	"TG_NT-TG_EGCG"	-0.243285054568872	0.049609191958577	-4.9040317925761	10	0.000619388693097633	0.00832084432991538
"P62073"	"TG_NT-TG_EGCG"	0.0088395037013587	0.233944591595295	0.0377846037862261	7	0.970914410356505	0.985001525453229
"P62075"	"TG_NT-TG_EGCG"	0.0861718049907004	0.114168247846561	0.754779079263026	12	0.464937384179465	0.712117153499803
"P62077"	"TG_NT-TG_EGCG"	-0.124342061776286	0.100559821454722	-1.23649843424068	8	0.251341789386264	0.516018898624624
"P62082"	"TG_NT-TG_EGCG"	0.0726834933658107	0.051589477433252	1.40888213996451	43	0.166060626007786	0.412298378432112
"P62137"	"TG_NT-TG_EGCG"	-0.394565823314162	0.127549666613429	-3.09342888766609	24	0.00496517211175207	0.0396323155108461
"P62141"	"TG_NT-TG_EGCG"	-0.0887859026185724	0.0917576440797182	-0.96761314557549	26	0.342152886027487	0.615339091766369
"P62192"	"TG_NT-TG_EGCG"	-0.0359950375327457	0.0974190605502975	-0.369486600768044	85	0.712683962955901	0.868350707710097
"P62196"	"TG_NT-TG_EGCG"	0.0801313604834708	0.0857368650967604	0.934619669065771	58	0.353859313227157	0.627106907032937
"P62204"	"TG_NT-TG_EGCG"	-0.0559973625646089	0.0607872564370611	-0.921202334943154	56	0.360896470232439	0.635406248282632
"P62242"	"TG_NT-TG_EGCG"	0.00751105301077488	0.133226877844872	0.0563779106159093	68	0.955206084152613	0.980489689206419
"P62245"	"TG_NT-TG_EGCG"	-0.113180468679634	0.0548580304995465	-2.06315224314459	31	0.0475586848279104	0.189467683279424
