"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"P60670"	"WT_TG"	-0.197635232706091	0.134696616126654	-1.46726204703061	19	0.158663284496348	0.393564498172697
"P60710"	"WT_TG"	0.0077839135725433	0.136236790713259	0.0571351800918911	7	0.956034223862535	0.981381528933242
"P60766"	"WT_TG"	-0.00109655204396185	0.102758607631727	-0.0106711454080007	37	0.991543151142057	0.996017119111113
"P60824"	"WT_TG"	-0.413486019322915	0.0445310369327924	-9.28534451032347	4	0.000748346151151713	0.0122275641761578
"P60840"	"WT_TG"	0.419011571440897	0.107444939252026	3.89977949969381	22	0.000769864395196329	0.0125016100338057
"P60843"	"WT_TG"	-0.0509634195119331	0.0998671580662929	-0.510312103585675	35	0.613036343103059	0.804878530826796
"P60867"	"WT_TG"	-0.0427339123644129	0.074811570807825	-0.571220626742182	13	0.577592389383912	0.781384007210594
"P60879"	"WT_TG"	-0.180604506977634	0.059649541013314	-3.02776021256095	143	0.00292348432260492	0.0301255470262401
"P60904"	"WT_TG"	0.137118188232944	0.21687393519801	0.632248352517569	23	0.533459840130709	0.751647582773301
"P61021"	"WT_TG"	-0.891411798755893	0.182104499367499	-4.89505642008859	4	0.00807262770085115	0.0626464049464745
"P61022"	"WT_TG"	0.0766439688014362	0.176914434806396	0.433226202742079	7	0.677886550823886	0.840749266725168
"P61027"	"WT_TG"	-0.0780856486468096	0.0988251193588127	-0.790139684661522	32	0.435262750011118	0.682697452901631
"P61028"	"WT_TG"	-0.326380084214718	0.35040511492302	-0.931436415494163	7	0.382628974069573	0.636285903658179
"P61082"	"WT_TG"	0.0295308676438966	0.0391541643326608	0.754220352987157	31	0.456408240672976	0.694991905334462
"P61087"	"WT_TG"	0.150150891153564	0.0809066841249875	1.85585273673564	27	0.0744211880455306	0.255629963180501
"P61089"	"WT_TG"	0.119069304298826	0.121336796883223	0.981312407755584	45	0.331685381436452	0.588251486654601
"P61148"	"WT_TG"	0.0632780596508837	0.135846834847927	0.465804446027174	21	0.646150475756166	0.824997085911719
"P61161"	"WT_TG"	0.292684187243745	0.0700774569308972	4.17658117263528	68	8.62402621462088e-05	0.00287091414733454
"P61164"	"WT_TG"	-0.0498119049963146	0.169466848334037	-0.29393303460822	34	0.770596028487576	0.893960171655723
"P61202"	"WT_TG"	0.0846064329720506	0.0618352683546855	1.36825528898412	92	0.174564543287896	0.413430121802849
"P61205"	"WT_TG"	0.23189819472346	0.513865912899515	0.45128152870651	13	0.659222810469116	0.83081761505715
"P61211"	"WT_TG"	0.233099001121901	0.225634383447468	1.03308280218813	8	0.331782171005023	0.588251486654601
"P61222"	"WT_TG"	-0.132505866252502	0.0518089646730578	-2.55758568210511	28	0.0162427626378805	0.0997529664071212
"P61226"	"WT_TG"	0.0604741158023503	0.0880463619508261	0.686844004254544	12	0.505237940706754	0.727493424272587
"P61255"	"WT_TG"	-0.13496003997567	0.100867159845885	-1.33799781992351	17	0.198520939251069	0.442191438957876
"P61264"	"WT_TG"	-0.0229885173169459	0.0589675275483338	-0.389850452829364	136	0.69725698980029	0.854067880903931
"P61294"	"WT_TG"	0.0299851171082271	0.0861092661558187	0.348221723942782	13	0.733247935519929	0.873103424792185
"P61329"	"WT_TG"	-0.164560250578037	0.0865845545270092	-1.90057281552109	15	0.0767509911057718	0.261114642138261
"P61358"	"WT_TG"	0.127300341776933	0.0541732885802931	2.34987288224628	38	0.0240759958139982	0.126940974872672
"P61514"	"WT_TG"	-0.667630077384442	0.233771640822008	-2.8559070511584	8	0.0212848849642471	0.118139323627184
"P61620"	"WT_TG"	-0.225842727599775	0.22043978771062	-1.0245098216854	5	0.35258043989208	0.609649462571721
"P61750"	"WT_TG"	0.373738714030396	0.0584939133604929	6.38936074813591	13	2.38295857695192e-05	0.00113174646014703
"P61759"	"WT_TG"	0.0390744574799124	0.0908726176401929	0.429991547449711	19	0.672039194532529	0.838333248335814
"P61793"	"WT_TG"	-0.208781970710144	0.334556047512058	-0.624056782900088	6	0.555558992406894	0.768206960773819
"P61804"	"WT_TG"	-0.525023956414132	0.289679248083338	-1.81243206024578	5	0.129665879737604	0.355221171011504
"P61922"	"WT_TG"	-0.0248254969452813	0.0297225064765877	-0.835242376508057	233	0.404436881309336	0.656745115694577
"P61953"	"WT_TG"	-0.100984607224146	0.0663593647278931	-1.52178381511387	5	0.188551578845661	0.430584602407674
"P61957"	"WT_TG"	0.0698787603618649	0.279873886707542	0.249679458072792	7	0.810003787047688	0.909021263221129
"P61961"	"WT_TG"	-0.213130323016723	0.102431184346571	-2.08071716027031	7	0.0760046198578908	0.259920256770018
"P61963"	"WT_TG"	0.0359405426683019	0.130477616017667	0.275453704361332	7	0.79092154242368	0.900405610128005
"P61965"	"WT_TG"	0.0814452800901633	0.0561466709225106	1.45058075130702	4	0.220511429942297	0.469542223670517
"P61967"	"WT_TG"	-0.514901190515537	0.211456171232833	-2.43502560135066	5	0.0590141132280508	0.223009454836211
"P61971"	"WT_TG"	-0.093600105943613	0.0604209095876406	-1.5491343407839	28	0.132579536893823	0.359124190430263
"P61979"	"WT_TG"	0.183185267978702	0.0480676005462787	3.81099255833114	183	0.000188916821801888	0.00517632091737172
"P61982"	"WT_TG"	-0.267369143980686	0.0787780819729223	-3.39395346122525	76	0.00109729333408737	0.0155719476335426
"P62069"	"WT_TG"	0.27420140034243	0.148954638832987	1.84083827459629	6	0.115244196082973	0.338138242543285
"P62073"	"WT_TG"	0.364182247571662	0.240210018518262	1.51609932765554	7	0.173275223800172	0.412295489095665
"P62075"	"WT_TG"	-0.167950950362094	0.0528093805353304	-3.18032418974754	16	0.00581310404967383	0.0490670062202327
"P62077"	"WT_TG"	0.134359597572213	0.0660829635092077	2.03319570487319	8	0.0764771137625375	0.260431624495372
"P62082"	"WT_TG"	0.077633807227175	0.0565254362440035	1.37343136799605	37	0.177883858900277	0.417956665832973
"P62137"	"WT_TG"	0.00659295440146565	0.196731390572434	0.033512467849091	23	0.97355506247485	0.988823248513093
"P62141"	"WT_TG"	-0.0219042138617648	0.121691138637938	-0.179998429687928	28	0.85845017649313	0.935046912019377
"P62192"	"WT_TG"	-0.0483984114408842	0.0723515023190302	-0.668934436599172	79	0.505487429835669	0.727493424272587
"P62196"	"WT_TG"	-0.273157313008214	0.104377748960235	-2.61700712775747	61	0.0111685491421856	0.0773976109814494
"P62204"	"WT_TG"	0.0458495370936256	0.1002285998748	0.457449641628219	55	0.649149841234405	0.826402141669729
"P62242"	"WT_TG"	-0.0162395631653775	0.0761216776019635	-0.213336905819303	75	0.831643045701966	0.921895855631922
"P62245"	"WT_TG"	0.0495495079772383	0.0867972080179934	0.570865228371936	27	0.572812174975939	0.777123312973377
"P62257"	"WT_TG"	-0.139959204913999	0.192187035146417	-0.728244778881006	7	0.490102075679418	0.718273129783688
"P62259"	"WT_TG"	-0.015416083585248	0.0521206789851066	-0.295776722126992	136	0.767851729915066	0.892583235636529
"P62264"	"WT_TG"	-0.110012912605087	0.159139947861312	-0.691296648538313	38	0.493581073404943	0.720547452241151
"P62267"	"WT_TG"	0.104502361515585	0.0643361077117241	1.62431899026029	8	0.142962559639396	0.373611619541842
"P62270"	"WT_TG"	-0.0213139431005529	0.020491493455215	-1.04013614952641	16	0.313740132729743	0.57017466978742
"P62274"	"WT_TG"	0.0661089360002249	0.861316239607479	0.0767533839027025	8	0.940704572355722	0.973500780572656
"P62281"	"WT_TG"	-0.265153705521948	0.197848722876761	-1.34018406420097	21	0.194506665384943	0.437658957696894
"P62301"	"WT_TG"	-0.215216941117793	0.0446062790908961	-4.82481268341698	23	7.20631546813344e-05	0.00256688956974913
